words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
留言,34,42.0,33.294117647058826,6.0,5.264705882352941,0.5,0.8823529411764706
發展,10,11.5,20.9,0.0,3.6,0.0,0.2
發文,12,174.5,162.5,43.0,49.75,0.0,0.9166666666666666
發現,47,9.0,31.638297872340427,1.0,3.872340425531915,0.0,1.0851063829787233
發生,10,7.0,25.6,0.0,0.8,0.0,1.0
目標,35,17.0,19.34285714285714,0.0,1.2,0.0,0.34285714285714286
直接,26,7.0,15.5,0.0,1.2692307692307692,0.0,0.23076923076923078
相信,12,15.5,21.583333333333332,0.0,2.5833333333333335,0.0,0.08333333333333333
相關,91,14.0,19.494505494505493,0.0,1.10989010989011,1.0,0.5494505494505495
看看,16,6.5,12.1875,0.0,1.625,0.0,0.3125
真心,24,65.0,127.95833333333333,2.5,3.5,0.0,1.875
真正,38,14.0,66.21052631578948,0.0,1.8157894736842106,0.0,0.868421052631579
知名,16,14.5,29.625,1.0,3.125,1.0,0.875
知識,13,10.0,13.923076923076923,1.0,1.3076923076923077,0.0,0.07692307692307693
社群,32,14.5,18.78125,1.0,4.4375,0.0,0.40625
科技,27,13.0,19.14814814814815,1.0,1.0740740740740742,0.0,0.4074074074074074
穩一點,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
穩定,33,10.0,80.6969696969697,0.0,1.6363636363636365,0.0,1.2424242424242424
突然,16,9.0,26.75,0.0,5.375,0.0,0.375
突破,20,2.0,2.9,0.0,0.05,0.0,0.0
第一,13,8.0,35.46153846153846,1.0,4.461538461538462,0.0,1.3846153846153846
答案,18,13.0,24.555555555555557,1.0,1.5555555555555556,0.0,0.9444444444444444
策略,38,17.0,21.763157894736842,0.0,1.4473684210526316,0.0,0.4473684210526316
管理,68,14.0,18.38235294117647,0.0,1.25,0.0,0.6323529411764706
節奏,23,15.0,901.695652173913,1.0,7.6521739130434785,0.0,28.347826086956523
簡單,16,15.0,43.875,2.0,10.0,0.0,0.4375
粉絲,13,122.0,124.0,43.0,47.23076923076923,1.0,1.0769230769230769
精通,19,14.0,21.63157894736842,0.0,0.8421052631578947,0.0,0.5263157894736842
系統,38,12.0,16.157894736842106,0.0,1.5,0.0,0.21052631578947367
累積,12,23.5,62.666666666666664,1.5,6.666666666666667,0.0,1.0833333333333333
組織,17,14.0,11.705882352941176,1.0,1.0588235294117647,0.0,0.47058823529411764
結果,27,13.0,28.77777777777778,1.0,3.2962962962962963,0.0,0.5555555555555556
經營,50,22.0,49.68,1.0,11.9,0.0,0.64
經營脆,30,151.5,195.5,54.5,63.266666666666666,0.0,0.9666666666666667
經理,56,3.0,8.107142857142858,0.0,0.26785714285714285,0.0,0.17857142857142858
經驗,199,14.0,18.407035175879397,0.0,1.0452261306532664,0.0,0.507537688442211
網站,16,14.0,17.125,2.0,8.1875,0.0,0.0
總結,11,9.0,15.090909090909092,0.0,0.7272727272727273,0.0,0.09090909090909091
繼續,14,30.0,53.357142857142854,1.5,12.928571428571429,0.0,0.14285714285714285
習慣,13,8.0,55.84615384615385,1.0,2.0,0.0,0.7692307692307693
而是,74,10.0,330.43243243243245,0.0,4.972972972972973,0.0,11.297297297297296
職場,99,9.0,24.696969696969695,0.0,1.0707070707070707,0.0,0.8282828282828283
